订单年月日,订单年月,is_ot,ot_official,科目,线索量,约课量,试听完课量,新签订单量
2024-01-10,2024-01,0,0,Math,0,0,0,4
2024-01-09,2024-01,0,0,Chinese,489,177,148,17
2024-01-09,2024-01,0,0,English,26,22,17,23
2024-01-09,2024-01,1,0,English,26,18,17,2
2024-01-09,2024-01,1,0,Chinese,31,6,4,4
2024-01-09,2024-01,1,1,Chinese,16,5,4,3
2024-01-09,2024-01,0,0,Music,0,0,0,3
2024-01-09,2024-01,0,0,Math,0,0,0,1
2024-01-08,2024-01,0,0,Chinese,364,136,105,26
2024-01-08,2024-01,0,0,English,62,30,24,11
2024-01-08,2024-01,1,0,Chinese,31,17,16,1
2024-01-08,2024-01,1,1,Chinese,21,8,7,1
2024-01-08,2024-01,0,0,Music,0,0,0,2
2024-01-08,2024-01,1,0,Music,0,0,0,1
2024-01-08,2024-01,1,0,Math,0,0,0,1
2024-01-08,2024-01,0,0,Math,0,0,0,6
2024-01-07,2024-01,0,0,Chinese,294,113,98,31
2024-01-07,2024-01,0,0,English,34,30,25,43
2024-01-07,2024-01,1,0,Chinese,29,7,6,4
2024-01-07,2024-01,1,1,Chinese,16,4,4,4
2024-01-07,2024-01,1,0,Music,0,0,0,3
2024-01-07,2024-01,0,0,Music,0,0,0,18
2024-01-07,2024-01,0,0,Math,0,0,0,5
2024-01-07,2024-01,1,0,English,0,0,0,2
2024-01-06,2024-01,0,0,Chinese,444,146,115,26
2024-01-06,2024-01,0,0,English,87,44,36,11
2024-01-06,2024-01,1,1,Chinese,13,7,7,2
2024-01-06,2024-01,1,0,Chinese,22,5,5,1
2024-01-06,2024-01,1,0,English,7,3,2,1
2024-01-06,2024-01,0,0,Math,0,0,0,3
2024-01-05,2024-01,0,0,Chinese,615,346,298,26
2024-01-05,2024-01,0,0,English,60,34,29,7
2024-01-05,2024-01,1,0,English,41,23,18,5
2024-01-05,2024-01,1,0,Chinese,28,11,11,1
2024-01-05,2024-01,1,1,Chinese,16,4,4,1
2024-01-05,2024-01,1,0,Music,0,0,0,1
2024-01-05,2024-01,0,0,Music,0,0,0,1
2024-01-05,2024-01,0,0,Math,0,0,0,4
2024-01-04,2024-01,0,0,Chinese,351,150,109,7
2024-01-04,2024-01,1,0,English,67,41,35,0
2024-01-04,2024-01,0,0,English,31,28,23,7
2024-01-04,2024-01,1,0,Chinese,23,7,6,0
2024-01-04,2024-01,1,1,Chinese,14,6,6,1
2024-01-04,2024-01,1,0,Music,0,0,0,1
2024-01-04,2024-01,0,0,Math,0,0,0,1
2024-01-03,2024-01,0,0,Chinese,300,130,101,5
2024-01-03,2024-01,0,0,English,30,26,23,12
2024-01-03,2024-01,1,1,Chinese,17,9,7,0
2024-01-03,2024-01,1,0,Chinese,30,8,8,0
2024-01-03,2024-01,1,0,English,16,7,6,0
2024-01-03,2024-01,1,0,Music,0,0,0,1
2024-01-03,2024-01,0,0,Music,0,0,0,1
2024-01-03,2024-01,0,0,Math,0,0,0,3
2024-01-02,2024-01,0,0,Chinese,212,87,70,1
2024-01-02,2024-01,0,0,English,29,24,22,5
2024-01-02,2024-01,1,0,Chinese,22,9,9,0
2024-01-02,2024-01,1,0,English,14,6,5,1
2024-01-02,2024-01,1,1,Chinese,10,5,5,0
2024-01-02,2024-01,0,0,Math,0,0,0,1
2024-01-01,2024-01,0,0,Chinese,130,36,32,5
2024-01-01,2024-01,0,0,English,26,26,19,4
2024-01-01,2024-01,1,1,Chinese,17,5,5,2
2024-01-01,2024-01,1,0,English,7,3,2,1
2024-01-01,2024-01,1,0,Chinese,7,1,1,1
2024-01-01,2024-01,0,0,Music,0,0,0,3
2024-01-01,2024-01,0,0,Math,0,0,0,1
2023-12-31,2023-12,0,0,Chinese,194,74,56,88
2023-12-31,2023-12,0,0,English,41,34,24,36
2023-12-31,2023-12,1,0,Chinese,20,7,6,5
2023-12-31,2023-12,1,1,Chinese,10,4,4,3
2023-12-31,2023-12,1,0,English,4,1,0,1
2023-12-31,2023-12,0,0,Music,0,0,0,4
2023-12-31,2023-12,1,0,Music,0,0,0,1
2023-12-31,2023-12,0,0,Math,0,0,0,12
2023-12-30,2023-12,0,0,Chinese,176,63,47,49
2023-12-30,2023-12,0,0,English,29,25,21,12
2023-12-30,2023-12,1,0,Chinese,21,6,6,1
2023-12-30,2023-12,1,1,Chinese,8,3,3,1
2023-12-30,2023-12,0,0,Music,0,0,0,9
2023-12-30,2023-12,1,0,Music,0,0,0,1
2023-12-30,2023-12,0,0,Math,0,0,0,3
2023-12-29,2023-12,0,0,Chinese,253,98,75,31
2023-12-29,2023-12,0,0,English,21,16,15,15
2023-12-29,2023-12,1,0,English,27,15,11,2
2023-12-29,2023-12,1,0,Chinese,19,5,5,1
2023-12-29,2023-12,1,1,Chinese,21,3,3,0
2023-12-29,2023-12,1,0,Math,0,0,0,1
2023-12-29,2023-12,0,0,Music,0,0,0,3
2023-12-29,2023-12,0,0,Math,0,0,0,4
2023-12-28,2023-12,0,0,Chinese,225,92,73,39
2023-12-28,2023-12,0,0,English,32,28,25,14
2023-12-28,2023-12,1,0,English,40,27,22,3
2023-12-28,2023-12,1,1,Chinese,11,2,2,2
2023-12-28,2023-12,1,0,Chinese,14,1,1,2
2023-12-28,2023-12,0,0,Math,0,0,0,1
2023-12-28,2023-12,0,0,Music,0,0,0,1
2023-12-27,2023-12,0,0,Chinese,319,112,81,23
2023-12-27,2023-12,0,0,English,48,33,32,11
2023-12-27,2023-12,1,0,English,48,31,24,1
2023-12-27,2023-12,1,0,Chinese,23,3,3,0
2023-12-27,2023-12,1,1,Chinese,12,0,0,3
2023-12-27,2023-12,0,0,Math,0,0,0,1
2023-12-27,2023-12,1,0,Music,0,0,0,1
2023-12-27,2023-12,0,0,Music,0,0,0,7
2023-12-26,2023-12,0,0,Chinese,296,93,56,11
2023-12-26,2023-12,1,0,English,75,43,33,1
2023-12-26,2023-12,0,0,English,50,36,29,5
2023-12-26,2023-12,1,0,Chinese,15,3,3,1
2023-12-26,2023-12,1,1,Chinese,18,3,2,0
2023-12-26,2023-12,0,0,Math,0,0,0,3
2023-12-26,2023-12,1,0,Music,0,0,0,1
2023-12-26,2023-12,0,0,Music,0,0,0,3
2023-12-25,2023-12,0,0,Chinese,299,125,99,15
2023-12-25,2023-12,0,0,English,33,27,20,12
2023-12-25,2023-12,1,0,English,43,26,19,3
2023-12-25,2023-12,1,0,Chinese,13,4,3,0
2023-12-25,2023-12,1,1,Chinese,8,1,0,1
2023-12-25,2023-12,0,0,Music,0,0,0,4
2023-12-24,2023-12,0,0,Chinese,128,54,51,21
2023-12-24,2023-12,0,0,English,19,17,13,16
2023-12-24,2023-12,1,1,Chinese,5,3,3,1
2023-12-24,2023-12,1,0,English,2,1,0,1
2023-12-24,2023-12,1,0,Chinese,11,0,0,0
2023-12-24,2023-12,0,0,Math,0,0,0,5
2023-12-24,2023-12,1,1,Math,0,0,0,1
2023-12-24,2023-12,1,0,Math,0,0,0,1
2023-12-24,2023-12,1,1,English,0,0,0,0
2023-12-24,2023-12,0,0,Music,0,0,0,1
2023-12-23,2023-12,0,0,Chinese,107,48,42,25
2023-12-23,2023-12,0,0,English,35,23,21,10
2023-12-23,2023-12,1,0,Chinese,21,5,4,0
2023-12-23,2023-12,1,1,Chinese,4,2,2,3
2023-12-23,2023-12,1,0,English,4,1,1,2
2023-12-23,2023-12,1,1,English,0,0,0,1
2023-12-23,2023-12,0,0,Math,0,0,0,5
2023-12-23,2023-12,0,0,Music,0,0,0,5
2023-12-22,2023-12,0,0,Chinese,202,91,74,15
2023-12-22,2023-12,0,0,English,26,20,16,4
2023-12-22,2023-12,1,0,Chinese,11,3,3,0
2023-12-22,2023-12,1,1,Chinese,7,2,2,1
2023-12-22,2023-12,1,0,Music,0,0,0,1
2023-12-22,2023-12,0,0,Music,0,0,0,3
2023-12-22,2023-12,0,0,Math,0,0,0,2
2023-12-21,2023-12,0,0,Chinese,229,93,83,22
2023-12-21,2023-12,0,0,English,58,27,24,13
2023-12-21,2023-12,1,0,English,12,9,7,3
2023-12-21,2023-12,1,1,Chinese,14,4,4,1
2023-12-21,2023-12,1,0,Chinese,14,4,4,0
2023-12-21,2023-12,1,0,Math,0,0,0,1
2023-12-21,2023-12,0,0,Math,0,0,0,7
2023-12-21,2023-12,0,0,Music,0,0,0,2
2023-12-20,2023-12,0,0,Chinese,259,93,76,26
2023-12-20,2023-12,0,0,English,37,30,22,9
2023-12-20,2023-12,1,0,Chinese,24,7,7,3
2023-12-20,2023-12,1,1,Chinese,9,2,2,0
2023-12-20,2023-12,1,1,Math,0,0,0,1
2023-12-20,2023-12,0,0,Math,0,0,0,1
2023-12-20,2023-12,1,0,Music,0,0,0,1
2023-12-20,2023-12,0,0,Music,0,0,0,3
2023-12-19,2023-12,0,0,Chinese,246,110,83,12
2023-12-19,2023-12,0,0,English,31,26,24,11
2023-12-19,2023-12,1,0,Chinese,15,5,5,0
2023-12-19,2023-12,1,1,Chinese,14,4,4,1
2023-12-19,2023-12,1,0,English,16,4,4,0
2023-12-19,2023-12,0,0,Math,0,0,0,2
2023-12-19,2023-12,0,0,Music,0,0,0,3
2023-12-18,2023-12,0,0,Chinese,383,106,88,17
2023-12-18,2023-12,0,0,English,49,34,29,6
2023-12-18,2023-12,1,0,Chinese,21,7,4,2
2023-12-18,2023-12,1,0,English,20,5,4,2
2023-12-18,2023-12,1,1,Chinese,16,5,5,2
2023-12-18,2023-12,1,0,Math,0,0,0,1
2023-12-18,2023-12,0,0,Math,0,0,0,2
2023-12-18,2023-12,1,0,Music,0,0,0,1
2023-12-18,2023-12,0,0,Music,0,0,0,5
2023-12-18,2023-12,1,1,English,0,0,0,0
2023-12-17,2023-12,0,0,Chinese,311,79,60,18
2023-12-17,2023-12,0,0,English,28,24,24,17
2023-12-17,2023-12,1,1,Chinese,12,6,6,2
2023-12-17,2023-12,1,0,Chinese,12,4,4,0
2023-12-17,2023-12,0,0,Math,0,0,0,3
2023-12-17,2023-12,0,0,Music,0,0,0,7
2023-12-16,2023-12,0,0,Chinese,251,102,76,14
2023-12-16,2023-12,0,0,English,30,21,19,9
2023-12-16,2023-12,1,0,Chinese,14,3,3,0
2023-12-16,2023-12,1,0,English,3,2,2,1
2023-12-16,2023-12,1,1,Chinese,6,1,1,3
2023-12-16,2023-12,1,1,Math,0,0,0,1
2023-12-16,2023-12,0,0,Math,0,0,0,2
2023-12-16,2023-12,0,0,Music,0,0,0,3
2023-12-15,2023-12,0,0,Chinese,471,118,62,15
2023-12-15,2023-12,0,0,English,31,26,22,11
2023-12-15,2023-12,1,0,English,16,6,5,2
2023-12-15,2023-12,1,0,Chinese,13,2,2,1
2023-12-15,2023-12,1,1,Chinese,6,1,1,0
2023-12-15,2023-12,0,0,Math,0,0,0,2
2023-12-14,2023-12,0,0,Chinese,264,83,63,13
2023-12-14,2023-12,0,0,English,46,30,26,14
2023-12-14,2023-12,1,0,English,28,15,12,2
2023-12-14,2023-12,1,0,Chinese,23,6,6,0
2023-12-14,2023-12,1,1,Chinese,11,4,3,2
2023-12-14,2023-12,0,0,Math,0,0,0,2
2023-12-14,2023-12,1,1,Math,0,0,0,1
2023-12-14,2023-12,0,0,Music,0,0,0,6
2023-12-14,2023-12,1,0,Music,0,0,0,0
2023-12-13,2023-12,0,0,Chinese,267,125,107,22
2023-12-13,2023-12,0,0,English,48,28,27,8
2023-12-13,2023-12,1,0,English,27,11,9,1
2023-12-13,2023-12,1,1,Chinese,15,6,5,3
2023-12-13,2023-12,1,0,Chinese,12,4,4,0
2023-12-13,2023-12,1,1,Music,0,0,0,1
2023-12-13,2023-12,0,0,Music,0,0,0,15
2023-12-13,2023-12,0,0,Math,0,0,0,0
2023-12-13,2023-12,1,1,English,0,0,0,1
2023-12-13,2023-12,1,1,Math,0,0,0,1
2023-12-13,2023-12,1,0,Music,0,0,0,0
2023-12-12,2023-12,0,0,Chinese,320,97,79,41
2023-12-12,2023-12,0,0,English,21,17,14,35
2023-12-12,2023-12,1,0,English,28,13,9,2
2023-12-12,2023-12,1,1,Chinese,14,8,8,2
2023-12-12,2023-12,1,0,Chinese,21,6,5,2
2023-12-12,2023-12,0,0,Music,0,0,0,11
2023-12-12,2023-12,0,0,Math,0,0,0,5
2023-12-12,2023-12,1,0,Music,0,0,0,1
2023-12-11,2023-12,0,0,Chinese,431,123,95,31
2023-12-11,2023-12,0,0,English,30,24,23,11
2023-12-11,2023-12,1,0,English,20,8,8,3
2023-12-11,2023-12,1,1,Chinese,19,5,4,1
2023-12-11,2023-12,1,0,Chinese,22,4,3,2
2023-12-11,2023-12,0,0,Math,0,0,0,5
2023-12-11,2023-12,1,1,English,0,0,0,0
2023-12-11,2023-12,0,0,Music,0,0,0,5
2023-12-11,2023-12,1,0,Music,0,0,0,1
2023-12-10,2023-12,0,0,Chinese,255,93,80,24
2023-12-10,2023-12,0,0,English,31,27,21,23
2023-12-10,2023-12,1,1,Chinese,14,5,4,2
2023-12-10,2023-12,1,0,Chinese,15,1,1,3
2023-12-10,2023-12,1,0,English,1,1,1,1
2023-12-10,2023-12,0,0,Math,0,0,0,2
2023-12-10,2023-12,0,0,Music,0,0,0,7
2023-12-10,2023-12,1,0,Music,0,0,0,1
2023-12-09,2023-12,0,0,Chinese,164,56,43,19
2023-12-09,2023-12,0,0,English,45,40,35,11
2023-12-09,2023-12,1,0,Chinese,18,5,5,3
2023-12-09,2023-12,1,1,Chinese,10,4,4,0
2023-12-09,2023-12,1,0,English,1,1,1,1
2023-12-09,2023-12,0,0,Music,0,0,0,4
2023-12-09,2023-12,1,0,Music,0,0,0,2
2023-12-09,2023-12,0,0,Math,0,0,0,2
2023-12-08,2023-12,0,0,Chinese,524,292,262,21
2023-12-08,2023-12,0,0,English,69,36,30,133
2023-12-08,2023-12,1,0,English,26,18,14,4
2023-12-08,2023-12,1,0,Chinese,23,12,11,1
2023-12-08,2023-12,1,1,Chinese,19,5,5,0
2023-12-08,2023-12,0,0,Math,0,0,0,1
2023-12-08,2023-12,1,1,English,0,0,0,0
2023-12-08,2023-12,1,1,Music,0,0,0,1
2023-12-07,2023-12,0,0,Chinese,333,119,82,22
2023-12-07,2023-12,0,0,English,28,23,20,5
2023-12-07,2023-12,1,0,English,26,8,5,2
2023-12-07,2023-12,1,1,Chinese,24,8,5,0
2023-12-07,2023-12,1,0,Chinese,11,0,0,1
2023-12-07,2023-12,1,1,English,0,0,0,1
2023-12-07,2023-12,0,0,Music,0,0,0,1
2023-12-07,2023-12,0,0,Math,0,0,0,0
2023-12-07,2023-12,1,0,Math,0,0,0,1
2023-12-06,2023-12,0,0,Chinese,447,145,121,13
2023-12-06,2023-12,0,0,English,24,20,15,7
2023-12-06,2023-12,1,0,English,30,17,15,0
2023-12-06,2023-12,1,0,Chinese,16,5,5,0
2023-12-06,2023-12,1,1,Chinese,18,2,2,1
2023-12-06,2023-12,0,0,Music,0,0,0,3
2023-12-06,2023-12,0,0,Math,0,0,0,1
2023-12-05,2023-12,0,0,Chinese,256,88,67,13
2023-12-05,2023-12,0,0,English,30,22,19,4
2023-12-05,2023-12,1,0,Chinese,22,8,7,0
2023-12-05,2023-12,1,0,English,18,4,4,1
2023-12-05,2023-12,1,1,Chinese,12,4,4,1
2023-12-05,2023-12,1,1,Math,0,0,0,1
2023-12-05,2023-12,0,0,Music,0,0,0,2
2023-12-05,2023-12,1,1,English,0,0,0,1
2023-12-04,2023-12,0,0,Chinese,446,194,157,26
2023-12-04,2023-12,0,0,English,26,23,18,6
2023-12-04,2023-12,1,0,Chinese,27,19,18,1
2023-12-04,2023-12,1,0,English,28,13,11,0
2023-12-04,2023-12,1,1,Chinese,7,5,5,0
2023-12-04,2023-12,0,0,Math,0,0,0,0
2023-12-04,2023-12,1,1,Math,0,0,0,0
2023-12-04,2023-12,0,0,Music,0,0,0,2
2023-12-03,2023-12,0,0,Chinese,352,113,97,21
2023-12-03,2023-12,0,0,English,15,13,11,8
2023-12-03,2023-12,1,0,Chinese,15,8,6,0
2023-12-03,2023-12,1,1,Chinese,9,2,1,2
2023-12-03,2023-12,1,0,Music,0,0,0,1
2023-12-03,2023-12,0,0,Music,0,0,0,7
2023-12-03,2023-12,0,0,Math,0,0,0,1
2023-12-02,2023-12,0,0,Chinese,177,81,61,12
2023-12-02,2023-12,0,0,English,20,16,11,14
2023-12-02,2023-12,1,0,Chinese,19,8,8,1
2023-12-02,2023-12,1,1,Chinese,13,7,6,4
2023-12-02,2023-12,1,0,English,3,1,1,2
2023-12-02,2023-12,1,0,Music,0,0,0,1
2023-12-02,2023-12,0,0,Music,0,0,0,3
2023-12-02,2023-12,0,0,Math,0,0,0,1
2023-12-01,2023-12,0,0,Chinese,202,102,83,15
2023-12-01,2023-12,0,0,English,19,17,14,12
2023-12-01,2023-12,1,0,English,32,16,9,1
2023-12-01,2023-12,1,0,Chinese,15,7,6,0
2023-12-01,2023-12,1,1,Chinese,11,5,5,3
2023-12-01,2023-12,1,0,Music,0,0,0,1
2023-12-01,2023-12,0,0,Music,0,0,0,18
2023-11-30,2023-11,0,0,Chinese,210,87,60,68
2023-11-30,2023-11,0,0,English,36,28,28,35
2023-11-30,2023-11,1,1,Chinese,11,3,3,6
2023-11-30,2023-11,1,0,English,5,3,2,3
2023-11-30,2023-11,1,0,Chinese,14,2,2,5
2023-11-30,2023-11,0,0,Math,0,0,0,5
2023-11-29,2023-11,0,0,Chinese,202,70,57,26
2023-11-29,2023-11,0,0,English,28,23,20,12
2023-11-29,2023-11,1,1,Chinese,13,4,4,1
2023-11-29,2023-11,1,0,Chinese,13,4,3,0
2023-11-29,2023-11,1,0,English,3,2,2,0
2023-11-29,2023-11,0,0,Music,0,0,0,1
2023-11-29,2023-11,0,0,Math,0,0,0,3
2023-11-28,2023-11,0,0,Chinese,221,106,70,28
2023-11-28,2023-11,0,0,English,38,33,29,12
2023-11-28,2023-11,1,0,English,8,7,4,1
2023-11-28,2023-11,1,0,Chinese,15,4,4,3
2023-11-28,2023-11,1,1,Chinese,15,4,3,1
2023-11-28,2023-11,0,0,Music,0,0,0,4
2023-11-28,2023-11,0,0,Math,0,0,0,5
2023-11-28,2023-11,1,0,Math,0,0,0,1
2023-11-27,2023-11,0,0,Chinese,323,123,93,43
2023-11-27,2023-11,0,0,English,31,27,23,16
2023-11-27,2023-11,1,0,English,6,4,3,1
2023-11-27,2023-11,1,1,Chinese,7,3,3,2
2023-11-27,2023-11,1,0,Chinese,14,3,3,2
2023-11-27,2023-11,1,0,Music,0,0,0,1
2023-11-27,2023-11,0,0,Music,0,0,0,3
2023-11-27,2023-11,1,0,Math,0,0,0,1
2023-11-27,2023-11,0,0,Math,0,0,0,4
2023-11-26,2023-11,0,0,Chinese,307,88,66,41
2023-11-26,2023-11,0,0,English,35,28,25,18
2023-11-26,2023-11,1,0,Chinese,18,7,7,3
2023-11-26,2023-11,1,1,Chinese,14,6,6,1
2023-11-26,2023-11,1,0,English,1,1,1,1
2023-11-26,2023-11,1,0,Math,0,0,0,1
2023-11-26,2023-11,0,0,Music,0,0,0,2
2023-11-26,2023-11,1,1,Math,0,0,0,1
2023-11-26,2023-11,0,0,Math,0,0,0,0
2023-11-25,2023-11,0,0,Chinese,300,123,74,36
2023-11-25,2023-11,0,0,English,14,11,9,9
2023-11-25,2023-11,1,0,Chinese,11,3,1,3
2023-11-25,2023-11,1,1,Chinese,13,3,3,5
2023-11-25,2023-11,1,0,Music,0,0,0,1
2023-11-25,2023-11,0,0,Music,0,0,0,2
2023-11-25,2023-11,0,0,Math,0,0,0,5
2023-11-24,2023-11,0,0,Chinese,397,154,109,26
2023-11-24,2023-11,0,0,English,27,22,19,12
2023-11-24,2023-11,1,1,Chinese,13,8,8,7
2023-11-24,2023-11,1,0,Chinese,23,4,4,2
2023-11-24,2023-11,1,0,English,9,4,3,1
2023-11-24,2023-11,0,0,Music,0,0,0,5
2023-11-24,2023-11,0,0,Math,0,0,0,3
2023-11-23,2023-11,0,0,Chinese,732,228,174,26
2023-11-23,2023-11,0,0,English,28,23,17,14
2023-11-23,2023-11,1,1,Chinese,21,10,9,4
2023-11-23,2023-11,1,0,English,10,6,2,0
2023-11-23,2023-11,1,0,Chinese,23,5,4,0
2023-11-23,2023-11,1,0,Music,0,0,0,2
2023-11-23,2023-11,0,0,Music,0,0,0,4
2023-11-23,2023-11,0,0,Math,0,0,0,4
2023-11-22,2023-11,0,0,Chinese,414,191,148,16
2023-11-22,2023-11,0,0,English,23,17,15,11
2023-11-22,2023-11,1,0,Chinese,17,7,6,0
2023-11-22,2023-11,1,1,Chinese,10,3,3,2
2023-11-22,2023-11,0,0,Music,0,0,0,1
2023-11-22,2023-11,1,1,Math,0,0,0,1
2023-11-21,2023-11,0,0,Chinese,374,151,112,17
2023-11-21,2023-11,0,0,English,22,15,14,7
2023-11-21,2023-11,1,0,Chinese,18,9,8,4
2023-11-21,2023-11,1,1,Chinese,10,6,6,2
2023-11-21,2023-11,1,0,English,10,6,3,0
2023-11-21,2023-11,0,0,Math,0,0,0,2
2023-11-21,2023-11,0,0,Music,0,0,0,1
2023-11-20,2023-11,0,0,Chinese,448,159,107,27
2023-11-20,2023-11,0,0,English,31,20,15,14
2023-11-20,2023-11,1,0,Chinese,19,6,5,1
2023-11-20,2023-11,1,0,English,15,6,4,1
2023-11-20,2023-11,1,1,Chinese,11,4,4,4
2023-11-20,2023-11,0,0,Math,0,0,0,6
2023-11-20,2023-11,0,0,Music,0,0,0,2
2023-11-19,2023-11,0,0,Chinese,384,153,122,38
2023-11-19,2023-11,0,0,English,23,19,15,16
2023-11-19,2023-11,1,1,Chinese,15,5,5,1
2023-11-19,2023-11,1,0,Chinese,20,4,4,1
2023-11-19,2023-11,0,0,Music,0,0,0,7
2023-11-19,2023-11,0,0,Math,0,0,0,4
2023-11-18,2023-11,0,0,Chinese,208,96,66,33
2023-11-18,2023-11,0,0,English,19,14,11,15
2023-11-18,2023-11,1,1,Chinese,13,5,4,1
2023-11-18,2023-11,1,0,Chinese,8,2,2,4
2023-11-18,2023-11,1,0,English,2,1,1,0
2023-11-18,2023-11,1,0,Music,0,0,0,2
2023-11-18,2023-11,0,0,Music,0,0,0,4
2023-11-18,2023-11,0,0,Math,0,0,0,3
2023-11-17,2023-11,0,0,Chinese,453,140,112,27
2023-11-17,2023-11,0,0,English,23,18,15,13
2023-11-17,2023-11,1,0,Chinese,31,8,8,2
2023-11-17,2023-11,1,1,Chinese,20,5,5,0
2023-11-17,2023-11,1,0,English,8,4,2,2
2023-11-17,2023-11,0,0,Music,0,0,0,4
2023-11-17,2023-11,0,0,Math,0,0,0,1
2023-11-16,2023-11,0,0,Chinese,594,218,157,28
2023-11-16,2023-11,0,0,English,47,32,28,14
2023-11-16,2023-11,1,0,Chinese,27,5,3,1
2023-11-16,2023-11,1,1,Chinese,8,2,1,0
2023-11-16,2023-11,1,0,English,11,1,1,4
2023-11-16,2023-11,1,1,English,0,0,0,2
2023-11-16,2023-11,0,0,Math,0,0,0,5
2023-11-15,2023-11,0,0,Chinese,521,198,137,27
2023-11-15,2023-11,0,0,English,33,25,21,6
2023-11-15,2023-11,1,0,English,113,23,19,1
2023-11-15,2023-11,1,1,Chinese,22,11,9,0
2023-11-15,2023-11,1,0,Chinese,24,8,8,1
2023-11-15,2023-11,0,0,Music,0,0,0,0
2023-11-15,2023-11,0,0,Math,0,0,0,0
2023-11-15,2023-11,1,1,English,0,0,0,0
2023-11-14,2023-11,0,0,Chinese,567,233,149,22
2023-11-14,2023-11,0,0,English,41,22,17,8
2023-11-14,2023-11,1,1,Chinese,20,9,9,3
2023-11-14,2023-11,1,0,Chinese,25,5,5,1
2023-11-14,2023-11,1,0,English,4,3,1,0
2023-11-14,2023-11,0,0,Music,0,0,0,2
2023-11-14,2023-11,0,0,Math,0,0,0,1
2023-11-13,2023-11,0,0,Chinese,840,186,145,57
2023-11-13,2023-11,0,0,English,39,22,19,7
2023-11-13,2023-11,1,0,English,14,6,5,2
2023-11-13,2023-11,1,0,Chinese,23,5,5,1
2023-11-13,2023-11,1,1,Chinese,12,1,1,3
2023-11-13,2023-11,0,0,Music,0,0,0,1
2023-11-13,2023-11,0,0,Math,0,0,0,5
2023-11-13,2023-11,1,1,English,0,0,0,1
2023-11-12,2023-11,0,0,Chinese,361,158,114,58
2023-11-12,2023-11,0,0,English,26,15,14,26
2023-11-12,2023-11,1,0,Chinese,17,6,5,2
2023-11-12,2023-11,1,1,Chinese,16,5,5,2
2023-11-12,2023-11,1,0,English,5,2,1,0
2023-11-12,2023-11,0,0,Music,0,0,0,9
2023-11-12,2023-11,0,0,Math,0,0,0,10
2023-11-12,2023-11,1,1,Math,0,0,0,1
2023-11-12,2023-11,1,0,Math,0,0,0,1
2023-11-12,2023-11,1,1,English,0,0,0,2
2023-11-11,2023-11,0,0,Chinese,598,229,168,113
2023-11-11,2023-11,0,0,English,17,12,7,60
2023-11-11,2023-11,1,0,Chinese,24,7,7,3
2023-11-11,2023-11,1,1,Chinese,14,6,5,4
2023-11-11,2023-11,1,0,English,7,5,4,4
2023-11-11,2023-11,1,1,Math,0,0,0,1
2023-11-11,2023-11,0,0,Music,0,0,0,39
2023-11-11,2023-11,0,0,Math,0,0,0,7
2023-11-11,2023-11,1,1,English,0,0,0,1
2023-11-11,2023-11,1,0,Music,0,0,0,2
2023-11-10,2023-11,0,0,Chinese,490,208,156,40
2023-11-10,2023-11,0,0,English,28,12,10,28
2023-11-10,2023-11,1,1,Chinese,22,7,7,1
2023-11-10,2023-11,1,0,Chinese,18,6,6,1
2023-11-10,2023-11,1,0,English,6,3,1,1
2023-11-10,2023-11,0,0,Music,0,0,0,10
2023-11-10,2023-11,1,0,Music,0,0,0,1
2023-11-10,2023-11,0,0,Math,0,0,0,4
2023-11-10,2023-11,1,1,Music,0,0,0,1
2023-11-10,2023-11,1,0,Math,0,0,0,2
2023-11-09,2023-11,0,0,Chinese,494,219,170,36
2023-11-09,2023-11,0,0,English,48,25,22,11
2023-11-09,2023-11,1,0,Chinese,15,7,7,0
2023-11-09,2023-11,1,1,Chinese,17,7,7,0
2023-11-09,2023-11,1,0,English,7,3,3,0
2023-11-09,2023-11,0,0,Math,0,0,0,5
2023-11-09,2023-11,1,0,Math,0,0,0,1
2023-11-09,2023-11,0,0,Music,0,0,0,3
2023-11-08,2023-11,0,0,Chinese,326,153,132,24
2023-11-08,2023-11,0,0,English,67,29,26,17
2023-11-08,2023-11,1,0,English,17,8,4,2
2023-11-08,2023-11,1,0,Chinese,18,5,4,1
2023-11-08,2023-11,1,1,Chinese,19,2,2,3
2023-11-08,2023-11,0,0,Math,0,0,0,8
2023-11-08,2023-11,0,0,Music,0,0,0,6
2023-11-07,2023-11,0,0,Chinese,306,143,110,29
2023-11-07,2023-11,0,0,English,48,25,21,12
2023-11-07,2023-11,1,1,Chinese,15,7,4,1
2023-11-07,2023-11,1,0,English,10,6,3,1
2023-11-07,2023-11,1,0,Chinese,12,4,3,1
2023-11-07,2023-11,1,1,Music,0,0,0,1
2023-11-07,2023-11,1,1,English,0,0,0,1
2023-11-07,2023-11,0,0,Music,0,0,0,1
2023-11-07,2023-11,1,1,Math,0,0,0,0
2023-11-07,2023-11,0,0,Math,0,0,0,3
2023-11-06,2023-11,0,0,Chinese,384,177,123,33
2023-11-06,2023-11,0,0,English,34,10,9,15
2023-11-06,2023-11,1,0,English,10,6,4,1
2023-11-06,2023-11,1,0,Chinese,18,5,4,0
2023-11-06,2023-11,1,1,Chinese,19,4,4,3
2023-11-06,2023-11,1,0,Math,0,0,0,0
2023-11-06,2023-11,0,0,Math,0,0,0,7
2023-11-06,2023-11,0,0,Music,0,0,0,3
2023-11-05,2023-11,0,0,Chinese,312,152,112,40
